first_name,last_name,variant,state,purchase_freq,is_in_another_exp,result
Tegan,Fortino,A,TN,low,0,0
Francine,Parvis,B,NJ,low,1,0
Daniel,Eschberger,B,CA,low,0,0
Tonette,Hixenbaugh,A,PA,low,0,0
Kimberlie,Frey,B,IA,medium,0,0
Charlene,Menter,B,VA,low,0,0
Sue,Amigon,A,TX,low,0,0
Graciela,Goldammer,B,SC,low,0,0
Cyndy,Vonasek,B,NC,low,1,0
Rima,Setter,A,MD,low,0,0
Helga,Nayar,B,OH,medium,0,0
Pete,Saylors,B,LA,low,1,1
Trinidad,Asar,A,PA,low,1,0
Ressie,Baltimore,B,RI,low,0,1
Fatima,Setter,B,NJ,medium,0,1
Mitzie,Shinko,A,CA,high,0,0
Ezekiel,Mastella,B,NJ,low,0,0
Becky,Mcrae,B,VA,low,0,1
Johnna,Shields,B,MS,low,0,0
Cecilia,Padilla,A,OH,low,0,0
Herman,Sengbusch,A,OR,low,1,0
Stephaine,Gibes,A,MN,low,0,0
Whitley,Pagliuca,A,CA,medium,0,0
Kaitlyn,Rodefer,B,AZ,low,1,0
Sherita,Perez,A,MO,high,0,0
Gayla,Lother,B,VA,low,0,0
Glory,Calvaresi,A,LA,high,0,0
Jacqueline,Maybury,A,NY,low,1,0
Filiberto,Neither,B,CA,low,0,1
Reena,Mastella,B,TX,low,0,0
Roosevelt,Cantres,B,NY,low,0,0
Sage,Caudy,B,IN,low,0,0
Rickie,Schemmer,B,TX,low,1,0
Alecia,Gabisi,B,TX,low,0,0
Valentine,Wiklund,A,CA,low,0,0
Benton,Whobrey,A,NY,low,0,1
Judy,Bartolet,B,SC,low,0,0
Kirk,Corrington,B,AK,low,0,0
Bette,Paskin,B,OH,low,0,1
Vilma,Heimann,B,PA,low,1,0
Filiberto,Reiber,B,NJ,low,0,1
Lai,Malvin,B,CA,low,0,0
Venita,Knipp,B,AK,low,0,0
Jani,Mai,A,LA,low,0,0
Youlanda,Hanafan,B,NY,low,0,0
Merilyn,Vinning,B,LA,low,0,0
Jose,Schemmer,B,NY,medium,0,0
Estrella,Venere,A,TX,low,0,1
Rasheeda,Syrop,A,CA,low,0,0
Clorinda,Kaniecki,A,CA,low,0,0
Ty,Brachle,B,CA,high,0,0
Lauran,Lindall,A,CA,low,0,0
Ty,Tawil,A,FL,low,0,0
Aliza,Kannady,B,PA,low,0,0
Erinn,Sergi,A,AZ,low,0,0
Dorothy,Timenez,B,FL,medium,1,0
Mari,Buvens,A,AK,low,0,0
Kerry,Keneipp,B,TX,low,1,0
Thaddeus,Hollack,B,FL,low,1,0
Amie,Suell,A,NC,low,1,0
Gregoria,Sergi,A,MD,low,0,0
Micaela,Rulapaugh,B,NJ,low,1,0
Audry,Ragel,A,VA,low,1,0
Hoa,Hixenbaugh,A,AZ,low,0,0
Fabiola,Latzke,A,PA,low,1,0
Willow,Paa,A,KS,low,0,0
Benton,Coody,B,NJ,medium,0,0
Markus,Shields,B,CO,medium,0,0
Sheridan,Wieser,B,PA,low,0,0
Arlette,Kaniecki,A,OR,low,0,0
Detra,Keneipp,B,CA,low,0,0
Cecil,Batman,B,NJ,low,0,0
Carin,Scriven,B,UT,low,0,0
Howard,Rowling,A,NC,low,0,0
Gail,Strassner,A,TN,low,1,0
Irma,Rim,B,TN,low,1,0
Ettie,Reitler,A,OH,high,0,0
Krissy,Fern,B,NJ,low,1,0
Cyril,Lietz,A,OR,low,0,0
Roslyn,Kitzman,A,MI,low,0,0
Junita,Paprocki,A,CT,low,0,0
Lawrence,Worlds,B,NC,low,0,0
Gracia,Karpel,B,NJ,low,0,0
Dalene,Paprocki,A,KS,low,1,0
Annabelle,Waymire,A,MD,low,0,0
Audra,Frerking,B,SD,low,0,0
Golda,Hollack,B,ID,low,1,0
My,Honeywell,A,TX,low,0,0
Chauncey,Duenas,B,MS,low,0,0
Kattie,Lueckenbach,A,CA,low,0,0
Ernest,Berganza,A,PA,low,0,1
Tammara,Bergesen,A,WI,low,0,0
Reena,Hoffis,B,PA,low,0,0
Teddy,Suffield,A,TX,low,0,0
Glenna,Zepp,A,WI,low,0,0
Detra,Crupi,A,OR,low,0,0
Willow,Devreese,A,TN,medium,1,0
Gail,Mugnolo,B,CA,low,1,0
Mollie,Stuer,B,OK,low,0,0
Gail,Suell,A,NY,low,0,0
Elli,Tromblay,B,CA,low,0,0
Mitsue,Smith,B,LA,low,1,0
Tamar,Sweely,A,OH,low,0,0
Laurel,Monarrez,A,NY,low,0,0
Kati,Jillson,A,MN,low,0,0
Lettie,Karpel,A,CO,low,1,0
Lucy,Rodeigues,A,PA,low,0,0
Willard,Saylors,A,SC,low,1,0
Donette,Crupi,A,CA,low,0,0
Fannie,Tillotson,B,FL,low,0,0
Linn,Cartan,B,FL,low,0,0
Ashlyn,Rim,B,AK,low,1,0
Jenelle,Beech,B,CA,low,0,0
Tammara,Gillian,B,IL,low,0,0
Marge,Theodorov,B,CA,low,0,0
Virgie,Dallen,B,OH,low,0,0
Margart,Kolmetz,A,CA,low,0,1
Stephen,Rodenberger,B,NY,low,0,0
Belen,Kampa,A,IA,low,0,0
Johnna,Mcnease,B,MI,low,0,0
Ashlyn,Linahan,B,CA,low,0,0
Leota,Maisto,B,NY,low,0,0
Lauran,Nabours,A,WI,low,0,0
Daniel,Lipke,A,OH,medium,1,0
Christiane,Tillotson,A,AZ,low,0,0
Carmen,Bitsuie,B,WI,low,0,0
Skye,Campain,A,NY,low,0,1
Deandrea,Poquette,B,NJ,low,0,0
Howard,Agramonte,B,NY,low,0,0
Youlanda,Mirafuentes,A,FL,low,0,0
Leonora,Regusters,B,TX,low,0,0
Kayleigh,Timenez,A,IN,low,0,0
Janine,Isenhower,B,TX,low,0,0
Raylene,Giguere,B,MD,low,0,1
Candida,Halsey,B,NJ,low,0,0
Chau,Patak,B,NJ,low,0,0
Sylvia,Colaizzo,B,WI,low,0,0
Filiberto,Papasergi,B,KY,low,0,0
Gail,Rhymes,B,PA,low,0,0
Fernanda,Hollack,B,NY,low,0,0
Dottie,Mai,A,CA,low,0,1
Jacqueline,Hirpara,A,CA,low,1,0
Delmy,Biddy,A,CA,high,1,0
Daniel,Tagala,B,FL,low,0,0
Matthew,Bitsuie,A,CA,medium,0,0
Rozella,Morasca,A,VA,low,0,0
Lizbeth,Radde,B,PA,low,0,1
Carlee,Eanes,A,CA,low,1,0
Alisha,Dilello,B,CA,low,0,0
Yoko,Vocelka,B,MI,low,1,0
Edna,Halter,B,OH,low,0,0
Mitsue,Klusman,A,TN,low,0,0
Bette,Fortino,B,IL,low,0,1
Ezekiel,Corbley,A,CO,low,0,1
Herminia,Iturbide,A,CA,medium,0,0
Junita,Hidvegi,A,TX,low,0,1
Veronika,Hoogland,A,FL,low,0,0
Minna,Gleich,B,FL,low,0,0
Kristeen,Frey,B,NJ,low,0,0
Dierdre,Karpin,B,RI,low,0,0
Kate,Wardrip,B,ID,low,0,0
Cathrine,Bubash,B,CA,low,1,0
Josphine,Padilla,B,CA,low,1,1
Matthew,Borgman,B,LA,low,0,0
Carma,Marrier,B,IL,low,0,0
Estrella,Strassner,A,NY,low,0,0
Vincent,Calvaresi,B,CA,low,0,1
Gearldine,Mondella,A,CA,low,0,0
Malcolm,Kohnert,A,PA,low,1,0
Jess,Kohnert,B,MD,high,0,0
Alease,Honeywell,A,FL,low,0,1
Ernie,Gehrett,B,MS,high,0,0
Keneth,Ennaco,B,IL,low,0,0
Rebecka,Bilden,B,NC,medium,0,0
Trinidad,Hoffis,B,MD,low,0,0
Lynelle,Sama,A,AZ,medium,0,0
Rolland,Kardas,B,IL,low,0,0
Keneth,Mclaird,B,OH,medium,0,0
Rhea,Restrepo,A,CA,medium,0,0
Sage,Keneipp,B,CA,low,0,0
Tiffiny,Calvaresi,A,CA,low,0,0
Katina,Linahan,A,NJ,low,0,0
Albina,Frankel,A,FL,low,0,0
Becky,Tjepkema,B,OH,low,0,0
Lai,Cloney,A,MD,low,0,0
Adell,Heintzman,A,TX,low,1,0
Sage,Lapage,A,KY,low,0,0
Beatriz,Shire,A,IN,low,0,0
Kimbery,Skursky,B,OH,low,0,0
Sage,Amigon,A,TX,low,0,0
Sharen,Cetta,A,MI,low,1,1
Britt,Campain,B,MD,low,0,0
Amber,Hoogland,A,PA,high,0,0
Heike,Weirather,B,PA,low,0,0
Jeanice,Sarao,B,WY,low,0,0
Nobuko,Buvens,B,NJ,high,0,0
Catalina,Blackwood,B,UT,low,0,0
Truman,Stimmel,B,CA,medium,0,0
Jaclyn,Zepp,A,MA,low,1,0
Simona,Zurcher,B,AZ,high,0,0
Tamar,Hengel,A,OH,low,1,0
Gearldine,Ankeny,B,OR,low,1,0
Tracey,Shinko,B,WI,medium,1,0
Louisa,Centini,A,NJ,low,0,0
Martina,Nicolozakes,B,ME,medium,0,0
Herman,Gochal,A,AK,low,0,0
Cristy,Gato,B,CA,medium,0,0
Laurel,Plumer,B,CA,low,0,0
Raul,Burnard,B,AK,low,0,1
Hubert,Brachle,B,FL,low,1,0
Daniela,Craghead,A,ME,low,0,1
Junita,Cetta,B,CA,low,0,0
Mitsue,Flosi,A,OH,low,1,1
Myra,Cartan,A,FL,low,0,1
Carlee,Jeanty,B,NJ,low,0,0
Felix,Rochin,A,MN,low,0,0
Ernest,Chui,A,NY,low,0,0
Katina,Staback,A,IL,low,0,0
Katina,Eschberger,A,TN,low,0,0
Detra,Kardas,B,CA,low,0,0
Lynelle,Loader,B,TX,low,0,0
Kris,Meteer,A,CO,low,1,0
Colette,Palaspas,B,NJ,low,1,0
Peggie,Felger,B,TX,low,0,0
Rebecka,Lawler,B,TX,low,0,0
Lemuel,Heimann,A,WI,low,0,0
Lorean,Birkner,B,CA,high,0,0
Vilma,Haroldson,B,NE,low,0,0
Lili,Husser,B,FL,low,0,0
Vilma,Royster,B,NV,low,0,0
Selma,Stuer,A,OR,low,1,1
Yuki,Rodenberger,B,NY,low,0,0
Erick,Kardas,B,NY,low,1,1
Elly,Whobrey,A,GA,low,1,0
Cherry,Westerbeck,B,PA,medium,0,0
Mitsue,Leto,B,LA,high,0,0
Kiley,Dinos,B,PA,low,0,0
Cassi,Buvens,A,HI,low,0,0
Vallie,Sergi,A,KY,low,1,0
Winfred,Radde,B,PA,low,0,1
Shenika,Bitsuie,B,LA,low,0,0
Pamella,Chaffins,B,NJ,low,0,0
Loren,Saylors,A,MD,low,0,0
Nickolas,Maybury,A,NJ,low,1,0
Merilyn,Silvestrini,B,IN,low,0,0
Mirta,Ankeny,B,NJ,low,1,0
Ahmed,Ankeny,B,FL,medium,0,0
Gail,Brachle,B,NJ,low,0,0
Bulah,Lother,B,WI,medium,0,0
Alesia,Cantres,A,RI,medium,0,0
Theodora,Hoffis,B,CA,low,0,0
Laurel,Hanafan,A,CA,high,0,1
Clay,Jayson,B,NY,medium,0,0
Alpha,Darakjy,B,CA,low,0,0
Detra,Berlanga,A,OH,low,0,1
Franklyn,Turinetti,A,MI,low,0,0
Martina,Klonowski,A,NC,low,0,0
Winfred,Hidvegi,B,MI,low,0,0
Talia,Vanheusen,B,CA,low,0,0
Stephen,Suell,A,MA,low,0,0
Jacqueline,Rodefer,A,NC,low,0,0
Viva,Waycott,A,MD,low,0,0
Tiera,Sweely,A,NJ,medium,0,0
Carin,Brachle,B,MI,low,0,0
Donte,Caiafa,B,CA,low,0,0
Ernie,Hidvegi,A,VA,medium,0,0
Nickolas,Fortino,B,WI,low,1,0
Vallie,Rantanen,B,IN,medium,0,0
Dalene,Dorshorst,B,PA,low,0,0
Brock,Radde,B,NC,medium,0,0
Tonette,Pedrozo,A,NJ,high,0,0
Timothy,Liukko,B,RI,low,0,0
Herman,Birkner,A,MI,low,0,0
Rikki,Ankeny,A,OH,medium,0,0
Tyra,Harabedian,A,FL,low,0,0
Antione,Lary,B,MN,low,0,0
Art,Klonowski,B,OR,low,0,0
Amie,Galam,A,NY,high,0,0
Blair,Stockham,B,TX,low,0,0
Truman,Scheyer,B,AZ,low,0,0
Sherita,Walthall,B,WA,low,0,0
Jerry,Dinos,B,MI,low,0,0
Salena,Fritz,A,IL,low,0,0
Nu,Gabisi,B,CA,low,0,0
Annelle,Brideau,A,AZ,low,0,0
Lauran,Smith,B,CA,low,0,0
Tammara,Waycott,B,RI,medium,0,0
Casie,Mcrae,A,TX,low,1,0
Marguerita,Pinilla,B,MD,low,0,0
Herman,Vinning,A,MS,low,0,0
Jenelle,Kampa,B,TN,low,1,1
Lashandra,Dickerson,B,IL,low,1,0
Xuan,Funnell,A,MA,low,1,1
Felix,Kiel,A,NM,low,1,0
Adelina,Toyama,B,TX,high,0,0
Felicidad,Kippley,B,NY,low,1,0
Ressie,Denooyer,B,NV,high,0,0
Raymon,Koppinger,A,PA,low,1,0
Katina,Ferrario,B,OH,medium,0,0
Talia,Ragel,A,AK,low,0,0
Stephaine,Caiafa,A,HI,low,0,0
Helaine,Koppinger,A,PA,low,1,0
Jennifer,Gesick,B,GA,low,0,0
Janine,Konopacki,A,IN,low,0,0
Margart,Wolny,B,NJ,medium,1,0
Tamar,Silvestrini,A,AK,low,0,1
Ryan,Karpel,A,NY,low,0,0
Bok,Lizama,B,NC,low,0,0
Joanna,Konopacki,A,CO,low,1,0
Eden,Corrington,B,NV,low,0,0
Lenna,Gabisi,A,NY,low,0,0
Alyce,Hudnall,A,CA,low,0,0
Dalene,Gwalthney,B,MA,medium,0,0
Glory,Asar,A,TX,medium,0,1
Arminda,Skursky,B,NY,low,0,0
Chaya,Maisto,B,TX,low,1,0
Jina,Kaniecki,A,TX,low,0,0
Jesusita,Claucherty,B,NY,low,0,0
Teri,Candlish,A,NJ,low,0,0
Quentin,Kitty,B,CA,low,0,0
Quentin,Buzick,B,PA,low,0,0
Fannie,Rhym,B,PA,low,0,0
Billye,Julia,A,CT,low,1,0
Mona,Ankeny,B,OH,low,0,1
Derick,Moyd,A,MI,low,0,0
Renea,Gobern,A,TX,high,1,0
Caprice,Rulapaugh,B,WI,low,0,1
Winfred,Bergesen,B,OK,low,0,1
Sharika,Funnell,A,IN,low,1,0
Solange,Brideau,A,GA,medium,0,0
Annabelle,Loader,B,FL,low,0,0
Talia,Ruta,A,NJ,low,1,0
Xochitl,Latzke,B,TX,high,0,0
Cristal,Auber,B,TX,low,0,0
Olive,Shealy,B,NJ,low,0,0
Bobbye,Fredicks,A,IN,low,0,0
Lucy,Worlds,B,AZ,low,1,0
Tarra,Mastella,A,CA,low,0,0
Roosevelt,Amyot,A,NY,low,0,0
Stephaine,Tolfree,A,IN,low,0,0
Benton,Smith,B,PA,low,1,0
Barbra,Westerbeck,B,TN,low,1,0
Belen,Rodenberger,A,NJ,low,0,0
Mozell,Toyama,B,IL,low,0,1
Truman,Ventura,A,MN,low,0,0
Peggie,Hirpara,A,OK,low,1,0
Cassi,Kampa,A,NJ,low,0,0
Wynell,Shin,A,NJ,low,0,0
Fernanda,Suffield,A,GA,low,0,0
Raina,Kusko,B,NY,low,0,0
Yolando,Kownacki,A,PA,low,0,0
Fabiola,Vinning,B,OH,low,0,0
Karan,Chavous,B,OR,low,0,0
Terrilyn,Biddy,A,TN,low,0,0
Johnetta,Feichtner,B,TX,medium,0,0
Roselle,Nunlee,B,RI,low,0,0
Dick,Rentfro,B,NJ,low,0,0
Fletcher,Scipione,A,FL,high,1,0
Harrison,Bourbon,B,FL,low,0,0
Elvera,Nunlee,A,TX,low,0,0
Andra,Sergi,B,MD,medium,1,0
Bobbye,Oles,A,NJ,high,0,0
Lezlie,Mccullan,B,CA,low,0,0
Teri,Waymire,B,MD,low,0,0
Kimbery,Meisel,A,FL,low,0,0
Dottie,Briddick,B,FL,low,0,0
Arthur,Nayar,A,NY,low,0,0
Tyra,Hixenbaugh,B,MD,low,1,0
Louisa,Tjepkema,A,HI,low,0,0
Marguerita,Plumer,B,ME,low,0,0
Refugia,Sayaphon,A,NJ,low,0,0
Mona,Emard,B,MS,low,0,0
Dominque,Hoa,B,NJ,low,0,0
Carmen,Cryer,B,CA,low,0,0
Brittni,Degroot,B,TX,high,0,0
Elli,Lapage,A,IN,low,0,0
Ernie,Parvis,B,NY,low,0,0
Willard,Loder,A,FL,low,0,0
Maurine,Sayaphon,B,AR,high,0,0
Chaya,Harabedian,A,NJ,low,1,1
Sheron,Nayar,B,OH,low,0,0
Stephane,Strassner,A,NY,low,0,0
Harrison,Emard,B,FL,low,0,0
Golda,Mccullan,B,OH,low,1,0
Wilda,Nayar,A,NY,low,0,0
Annelle,Silvestrini,B,NJ,low,1,0
Roselle,Klusman,B,VA,low,0,1
Venita,Malet,B,NJ,low,0,0
Rosio,Venere,A,PA,low,0,0
Tasia,Matuszak,A,MN,low,0,0
Sheron,Wrinkles,A,PA,low,0,0
Gwenn,Madarang,A,NY,low,0,0
Willow,Paa,A,CA,low,0,0
Kasandra,Amyot,B,PA,low,1,0
Lucy,Kippley,A,WI,low,1,0
Regenia,Demesa,B,IL,low,0,0
Fernanda,Brideau,A,CA,low,1,0
Ceola,Bitsuie,B,NY,low,0,1
Erinn,Malvin,A,CA,low,1,0
Barbra,Madarang,A,TX,low,0,0
Markus,Stenseth,B,LA,medium,0,0
Rolande,Sweigard,B,WI,low,0,1
Minna,Radde,B,PA,low,1,0
Quentin,Schmaltz,A,NJ,low,0,0
Dean,Campain,A,PA,low,0,0
Lonna,Tomblin,B,TX,high,0,0
Zona,Dinos,B,MD,medium,0,0
Bobbye,Konopacki,A,LA,low,1,0
Renea,Comnick,B,LA,low,0,0
Rikki,Schnitzler,B,NJ,high,0,0
Harrison,Worlds,B,AZ,low,1,0
Mireya,Honeywell,A,AZ,medium,0,0
Lizette,Grenet,B,TN,low,0,0
Lorrie,Dhamer,A,MI,low,0,0
Merissa,Devreese,B,CA,low,1,0
Reita,Hidvegi,A,MS,low,0,0
Margart,Vonasek,B,AK,low,1,0
Markus,Funnell,B,KS,low,0,0
Sheridan,Baltimore,A,NY,low,0,0
Weldon,Modzelewski,A,OR,low,0,0
Elly,Bowley,A,CA,low,1,0
Bette,Hengel,B,SC,low,0,0
Merlyn,Slusarski,B,WI,high,0,0
Roselle,Vinning,B,NY,high,0,1
Adelina,Threets,A,NJ,low,0,0
Pamella,Treston,A,CA,medium,0,0
Venita,Regusters,A,MD,low,0,0
Detra,Sayaphon,A,PA,low,0,0
Valentine,Corbley,B,ID,low,0,0
Rory,Hoogland,B,NJ,low,0,0
Glory,Maile,B,CA,low,0,0
Janine,Keetch,B,IL,low,1,0
Casie,Rodefer,B,RI,low,0,0
Lonny,Perruzza,B,MD,low,0,0
Benedict,Saulter,A,NY,low,1,0
Bok,Mallett,B,MA,low,0,0
Mitsue,Liukko,B,TX,low,0,0
Nicolette,Lungren,A,NY,low,0,0
Elke,Chesterfield,A,HI,low,0,0
Alishia,Treston,A,AZ,low,0,0
Raina,Mcnease,B,MS,low,0,0
Jeanice,Chavous,A,NJ,low,1,0
Winfred,Klusman,A,NJ,low,0,0
Kattie,Castros,A,UT,low,0,0
Elvera,Patak,B,NJ,high,0,0
Fabiola,Gabisi,A,TX,low,0,0
Dottie,Raymo,B,CA,low,1,0
Micaela,Brachle,A,CA,low,0,0
Bernardine,Gesick,A,OH,low,1,0
Kayleigh,Felger,A,MD,low,0,0
Solange,Delasancha,A,CA,low,0,0
Willodean,Ryser,A,FL,low,1,0
Terrilyn,Thyberg,B,TX,low,0,0
Keneth,Isenhower,A,NY,low,0,1
Alaine,Meisel,B,NJ,low,0,0
Marjory,Giguere,B,VA,low,0,0
Cecily,Fritz,B,CA,low,0,0
Blondell,Lawler,A,CA,low,0,0
Aja,Bookamer,A,CA,low,0,0
Francine,Cousey,A,CA,low,1,1
Delisa,Keener,A,IL,low,0,0
Felix,Tjepkema,B,MI,medium,0,0
Paris,Butt,A,OK,medium,0,0
Serina,Toyama,A,MI,low,1,0
Gilma,Steffensmeier,A,NY,low,1,0
Willodean,Shealy,A,IN,low,0,0
James,Auffrey,B,TX,low,0,1
Roslyn,Loader,B,CO,low,0,0
Tammara,Vanheusen,B,CA,low,0,0
Roselle,Kusko,A,NJ,low,0,0
Hillary,Vanheusen,B,IL,low,0,0
Helaine,Haroldson,A,NJ,low,0,0
Myra,Weirather,A,PA,low,0,0
Mitsue,Berray,B,WI,low,0,1
Jovita,Hughey,B,NJ,medium,0,0
Glory,Daufeldt,A,FL,low,0,0
Marge,Ahle,A,NJ,low,0,0
Gwenn,Lukasik,B,NY,low,0,0
Quentin,Nievas,B,CA,high,0,0
Virgie,Konopacki,A,CA,low,0,0
Brock,Varriano,B,PA,low,0,0
Raul,Bevelacqua,B,NY,low,0,0
Josphine,Chesterfield,B,MD,medium,0,0
Albina,Sturiale,A,FL,low,0,1
Harrison,Kownacki,A,TX,high,0,0
Keneth,Schemmer,A,NY,low,1,0
Delmy,Fallick,A,NY,low,0,0
Blair,Hauenstein,B,WA,low,0,0
Carmen,Zane,B,NJ,low,1,0
Fletcher,Samu,B,CA,low,0,0
Loren,Liukko,A,NY,low,0,0
Dalene,Dhamer,B,VA,low,1,0
Laurel,Degonia,A,CA,low,0,0
Ilene,Maisto,A,IA,low,0,0
Tasia,Kulzer,B,IL,low,1,0
Oretha,Haroldson,A,NJ,low,0,0
Taryn,Callaro,A,TN,low,0,0
Lenna,Storment,A,TX,medium,0,0
Teri,Auber,A,OH,low,0,0
Lilli,Munns,B,IN,low,0,1
Kerry,Konopacki,A,NY,medium,0,0
Lauran,Arceo,A,TX,low,0,0
Marjory,Ogg,B,NJ,low,0,0
Avery,Angalich,B,AZ,medium,0,0
Johnna,Miro,A,NJ,medium,0,0
Graciela,Chui,B,SC,low,0,0
Lonny,Raymo,B,CA,low,0,0
Lai,Strassner,B,NY,low,1,1
Dyan,Marrier,B,HI,low,0,0
Frederica,Comnick,A,MI,low,0,0
Ressie,Weglarz,B,PA,high,0,1
Sylvie,Rauser,A,CA,medium,1,0
Bernardine,Fallick,A,CA,low,0,0
Jutta,Darakjy,A,SC,low,0,0
Belen,Chui,A,RI,low,0,0
Marguerita,Tomasulo,B,MN,high,1,0
Viva,Isenhower,B,TN,low,1,0
Leslie,Sengbusch,B,CO,low,0,0
Roselle,Klimek,B,CA,low,0,0
Ty,Hollack,A,DC,low,0,0
Frederica,Weglarz,B,NJ,low,1,0
Portia,Figeroa,B,NY,low,0,0
Valentin,Leto,B,UT,low,0,0
Ruthann,Juhas,B,HI,low,1,0
Hillary,Dewar,A,GA,medium,1,0
Rodolfo,Perin,A,CO,medium,0,0
Colette,Skursky,A,MI,low,0,1
Raymon,Lawler,A,NJ,low,0,1
Lynelle,Jacobos,A,NJ,low,0,0
Timothy,Hudnall,A,OH,high,0,0
Cheryl,Breland,B,CA,low,0,0
Kate,Breland,A,CA,low,0,0
Lili,Tagala,B,GA,low,0,0
Lilli,Silvestrini,B,PA,low,0,0
Tonette,Kines,B,CA,low,0,0
Nobuko,Wolny,B,WA,low,0,0
Izetta,Fallick,B,MD,high,0,0
Fletcher,Baltimore,B,MD,medium,0,0
Salome,Auffrey,B,NY,low,0,0
Elke,Ruta,B,NY,low,0,0
Tresa,Mcrae,A,NY,low,0,0
Lawrence,Sama,B,CA,low,0,0
Francine,Nunlee,A,IL,low,1,0
Stephaine,Daufeldt,B,TX,low,0,0
Theola,Syrop,B,OH,low,1,0
Kattie,Tomasulo,A,NJ,low,0,0
Karan,Paulas,B,CA,medium,0,0
Ilene,Stem,A,OK,low,0,0
Teddy,Perigo,A,WI,low,1,1
Howard,Sawchuk,A,MD,low,0,1
Stephaine,Martabano,A,MD,high,0,0
Gayla,Theodorov,A,MO,low,0,0
Brett,Ruta,A,NY,low,0,0
Mireya,Smith,A,MI,low,1,0
Lorrine,Ehmann,B,CA,low,0,0
Nickolas,Rowling,B,NY,low,0,0
Ceola,Delasancha,B,NY,low,1,0
Natalie,Buzick,A,GA,low,0,0
Jina,Stenseth,A,NM,medium,1,0
Emerson,Lindall,B,ME,low,0,0
Emerson,Haroldson,B,CA,low,0,0
Chanel,Birkner,A,GA,low,1,1
Zona,Candlish,A,NY,low,0,0
Josphine,Barfield,A,PA,low,0,0
Gwenn,Frankel,B,UT,low,1,0
Celeste,Setter,A,NY,medium,0,0
Lorean,Jeanty,B,OH,low,0,0
Pamella,Cartan,B,IL,medium,0,0
Norah,Kohl,A,TN,low,0,0
Marvel,Klusman,B,TN,low,0,0
Regenia,Craghead,A,MN,low,1,0
Mireya,Devreese,B,CA,low,1,0
Winfred,Gillaspie,B,NJ,low,0,0
Lashaunda,Nicolozakes,A,NC,low,1,0
Lili,Lary,A,LA,low,0,1
Tresa,Melnyk,B,WY,low,0,0
Charlene,Thyberg,B,NJ,medium,0,0
Nu,Ruta,A,CA,low,1,0
Kattie,Adkin,B,MI,low,0,1
Lindsey,Iturbide,B,NY,low,0,0
Kimbery,Dinos,A,CA,low,0,0
Delmy,Daufeldt,A,CA,low,0,0
Elke,Skursky,B,NC,high,0,0
Alex,Lacovara,B,CA,low,1,0
Georgene,Perin,A,NE,low,0,0
Lemuel,Jillson,A,NY,low,0,0
Lucina,Labreche,A,FL,low,0,0
Kenneth,Aquas,A,NC,low,1,0
Laticia,Sweigard,B,CO,high,1,0
Junita,Corrington,A,PA,low,0,0
Antione,Luczki,B,VA,low,1,0
Ahmed,Harabedian,B,MD,high,0,0
My,Lungren,A,CT,low,0,0
Sharen,Fishburne,B,NJ,low,0,0
Nu,Drymon,A,MI,low,0,0
Justine,Colla,A,OH,low,0,0
Howard,Syrop,A,ME,low,0,0
Vilma,Maynerich,A,CA,low,0,0
Portia,Caudy,A,IL,low,0,0
Thaddeus,Mugnolo,A,IN,low,0,0
Luisa,Mcrae,A,NJ,high,0,1
Audra,Walthall,B,SC,low,0,1
Melodie,Drymon,A,LA,low,0,0
Mollie,Cousey,B,WI,low,0,0
Kiley,Stuer,A,CO,medium,0,0
Jesusa,Juvera,A,WA,low,0,0
Kattie,Wieser,A,CA,low,0,0
Yvonne,Matuszak,A,OH,high,0,0
Tiffiny,Ennaco,A,LA,low,0,0
Latrice,Zagen,A,NJ,low,0,0
Stevie,Bolognia,B,FL,low,0,0
Jenelle,Schemmer,A,TX,low,0,0
Laurel,Chesterfield,A,VA,medium,0,0
Lavonna,Kulzer,B,CA,low,0,0
Brittni,Borgman,A,LA,low,0,0
Rhea,Zane,B,NC,low,0,0
Olive,Ogg,B,NY,low,0,0
Adelina,Chaffins,B,RI,low,0,0
Valentin,Stoltzman,A,PA,low,1,0
Alpha,Leinenbach,A,WI,low,0,0
Lai,Manno,A,NJ,low,0,0
Galen,Suell,A,NY,low,0,0
Tamar,Briddick,B,NJ,low,1,0
Jolene,Skulski,B,MD,low,0,0
Tonette,Benimadho,A,NJ,low,0,0
Colette,Hidvegi,A,CA,low,1,0
Georgene,Buemi,B,CA,low,0,0
Albina,Upthegrove,B,TN,low,0,0
Alecia,Tagala,A,PA,low,1,1
Merissa,Linahan,A,VA,low,1,0
Deandrea,Kiel,A,CA,low,0,0
Glenn,Isaacs,B,NJ,low,0,0
Myra,Callaro,B,NJ,low,0,0
Sharika,Acey,B,NM,low,0,0
Kasandra,Chaffins,B,MI,low,0,0
Hermila,Staback,A,NY,low,1,0
Elly,Palaspas,A,CA,low,1,0
Lynelle,Latzke,A,CA,high,0,0
Sharen,Toelkes,A,IL,medium,0,0
Jerry,Shadrick,B,MI,low,1,0
Bok,Degroot,B,IN,low,0,0
Lizette,Mai,A,CA,low,1,0
Catalina,Garufi,B,FL,low,1,0
Melodie,Meinerding,A,NJ,low,1,0
Donte,Gato,B,AZ,low,1,0
Arminda,Thyberg,B,TX,low,0,0
Lucina,Dallen,B,TX,low,0,0
Lizette,Modzelewski,B,IL,low,0,0
Mona,Restrepo,A,TX,medium,0,0
Sherita,Gotter,B,CO,low,0,0
